exp,wks,occ,ind,south,smsa,ms,fem,union,ed,blk,lwage,id,t,tdum1,tdum2,tdum3,tdum4,tdum5,tdum6,tdum7,exp2
16,47,0,1,0,0,1,0,0,12,0,6.95655,322,4,0,0,0,1,0,0,0,256
17,48,0,1,0,0,1,0,0,12,0,7.04752,322,5,0,0,0,0,1,0,0,289
18,48,0,1,0,0,1,0,0,12,0,7.0934,322,6,0,0,0,0,0,1,0,324
19,47,0,1,0,0,1,0,0,12,0,7.1309,322,7,0,0,0,0,0,0,1,361
12,49,0,0,1,1,0,1,0,16,0,6.55108,323,1,1,0,0,0,0,0,0,144
13,49,0,0,1,1,0,1,0,16,0,6.55108,323,2,0,1,0,0,0,0,0,169
14,50,0,0,1,1,0,1,0,16,0,6.80239,323,3,0,0,1,0,0,0,0,196
15,49,0,0,1,1,0,1,0,16,0,6.85646,323,4,0,0,0,1,0,0,0,225
16,50,0,0,1,1,0,1,0,16,0,6.86693,323,5,0,0,0,0,1,0,0,256
17,46,0,0,1,1,0,1,0,16,0,7.00307,323,6,0,0,0,0,0,1,0,289
18,47,0,0,1,1,0,1,0,16,0,7.1309,323,7,0,0,0,0,0,0,1,324
3,33,1,0,0,1,1,0,1,14,0,6.18826,324,1,1,0,0,0,0,0,0,9
4,50,1,0,0,1,1,0,1,14,0,6.60665,324,2,0,1,0,0,0,0,0,16
5,37,1,0,0,1,1,0,1,14,0,6.68461,324,3,0,0,1,0,0,0,0,25
6,42,1,0,0,1,1,0,1,14,0,6.76849,324,4,0,0,0,1,0,0,0,36
7,32,1,0,0,1,1,0,1,14,0,6.86066,324,5,0,0,0,0,1,0,0,49
8,47,1,0,0,0,1,0,1,14,0,6.96602,324,6,0,0,0,0,0,1,0,64
9,48,1,0,0,0,1,0,1,14,0,7.00307,324,7,0,0,0,0,0,0,1,81
35,50,0,0,1,1,1,0,0,15,0,6.2634,325,1,1,0,0,0,0,0,0,1225
36,50,0,0,1,1,1,0,0,15,0,6.29157,325,2,0,1,0,0,0,0,0,1296
37,50,0,0,1,1,1,0,0,15,0,6.39693,325,3,0,0,1,0,0,0,0,1369
38,50,0,0,1,1,1,0,0,15,0,6.39693,325,4,0,0,0,1,0,0,0,1444
39,50,0,0,1,1,1,0,0,15,0,6.57786,325,5,0,0,0,0,1,0,0,1521
40,50,0,0,1,1,1,0,0,15,0,6.62007,325,6,0,0,0,0,0,1,0,1600
41,50,0,0,1,1,1,0,0,15,0,6.68461,325,7,0,0,0,0,0,0,1,1681
22,48,0,0,0,1,1,0,0,12,0,6.55108,326,1,1,0,0,0,0,0,0,484
23,47,0,0,0,1,1,0,0,12,0,6.68461,326,2,0,1,0,0,0,0,0,529
24,47,0,0,0,1,1,0,0,12,0,6.55108,326,3,0,0,1,0,0,0,0,576
25,47,0,0,0,1,1,0,0,12,0,6.82871,326,4,0,0,0,1,0,0,0,625
26,47,0,0,0,1,1,0,0,12,0,6.80239,326,5,0,0,0,0,1,0,0,676
27,47,0,0,0,1,1,0,0,12,0,7.13648,326,6,0,0,0,0,0,1,0,729
28,47,0,0,1,0,1,0,0,12,0,7.18311,326,7,0,0,0,0,0,0,1,784
10,39,1,0,1,1,0,1,0,12,1,5.93225,327,1,1,0,0,0,0,0,0,100
11,39,1,0,1,1,0,1,0,12,1,6.19644,327,2,0,1,0,0,0,0,0,121
12,41,1,0,1,1,0,1,0,12,1,6.23637,327,3,0,0,1,0,0,0,0,144
13,37,0,0,1,1,0,1,0,12,1,6.30992,327,4,0,0,0,1,0,0,0,169
14,37,0,0,1,1,0,1,1,12,1,6.44254,327,5,0,0,0,0,1,0,0,196
15,36,1,0,1,1,0,1,0,12,1,6.10925,327,6,0,0,0,0,0,1,0,225
16,36,1,0,1,1,0,1,0,12,1,6.21461,327,7,0,0,0,0,0,0,1,256
31,48,0,1,0,1,1,0,0,10,0,6.62007,328,1,1,0,0,0,0,0,0,961
32,48,1,1,0,1,1,0,0,10,0,6.68461,328,2,0,1,0,0,0,0,0,1024
33,48,1,1,0,1,1,0,1,10,0,6.7334,328,3,0,0,1,0,0,0,0,1089
34,49,1,1,0,1,1,0,1,10,0,6.81892,328,4,0,0,0,1,0,0,0,1156
35,48,1,1,0,1,1,0,0,10,0,6.87213,328,5,0,0,0,0,1,0,0,1225
36,50,1,1,0,1,1,0,0,10,0,6.96602,328,6,0,0,0,0,0,1,0,1296
37,49,1,1,0,1,1,0,0,10,0,7.04316,328,7,0,0,0,0,0,0,1,1369
38,49,1,1,0,1,1,0,0,15,0,6.42162,329,1,1,0,0,0,0,0,0,1444
39,48,1,1,0,1,1,0,0,15,0,6.47697,329,2,0,1,0,0,0,0,0,1521
40,48,0,1,0,1,1,0,0,15,0,6.55108,329,3,0,0,1,0,0,0,0,1600
41,48,0,1,0,1,1,0,0,15,0,6.68461,329,4,0,0,0,1,0,0,0,1681
42,48,0,1,0,1,1,0,0,15,0,6.68461,329,5,0,0,0,0,1,0,0,1764
43,48,1,1,0,1,1,0,0,15,0,6.80239,329,6,0,0,0,0,0,1,0,1849
44,48,0,1,0,1,1,0,0,15,0,6.90776,329,7,0,0,0,0,0,0,1,1936
35,45,0,0,0,1,1,0,0,17,0,6.75926,330,1,1,0,0,0,0,0,0,1225
36,36,0,0,0,1,1,0,0,17,0,6.81344,330,2,0,1,0,0,0,0,0,1296
37,36,0,0,0,1,1,0,0,17,0,6.86693,330,3,0,0,1,0,0,0,0,1369
38,35,0,0,0,1,1,0,0,17,0,6.85118,330,4,0,0,0,1,0,0,0,1444
39,35,0,0,0,1,1,0,0,17,0,6.9489,330,5,0,0,0,0,1,0,0,1521
40,35,0,0,0,1,1,0,0,17,0,7.06476,330,6,0,0,0,0,0,1,0,1600
41,36,0,0,0,1,1,0,0,17,0,7.11477,330,7,0,0,0,0,0,0,1,1681
38,46,1,1,0,1,1,0,0,11,0,6.88959,331,1,1,0,0,0,0,0,0,1444
39,49,1,1,0,1,1,0,1,11,0,6.90575,331,2,0,1,0,0,0,0,0,1521
40,43,1,1,0,1,1,0,0,11,0,6.90776,331,3,0,0,1,0,0,0,0,1600
41,48,1,1,0,1,1,0,1,11,0,7.00307,331,4,0,0,0,1,0,0,0,1681
42,47,1,1,0,1,1,0,1,11,0,7.1309,331,5,0,0,0,0,1,0,0,1764
43,48,1,1,0,1,1,0,1,11,0,7.10824,331,6,0,0,0,0,0,1,0,1849
44,47,1,1,0,1,1,0,0,11,0,7.09008,331,7,0,0,0,0,0,0,1,1936
36,30,1,0,1,1,0,1,0,12,1,5.61313,332,1,1,0,0,0,0,0,0,1296
37,48,1,0,1,1,0,1,0,12,1,5.82008,332,2,0,1,0,0,0,0,0,1369
38,49,1,0,1,1,0,1,0,12,1,5.76205,332,3,0,0,1,0,0,0,0,1444
39,46,1,0,1,1,0,1,0,12,1,5.8999,332,4,0,0,0,1,0,0,0,1521
40,47,1,0,1,1,0,1,0,12,1,5.95842,332,5,0,0,0,0,1,0,0,1600
41,46,1,0,1,1,0,1,0,12,1,6.17379,332,6,0,0,0,0,0,1,0,1681
42,48,1,0,1,1,0,1,0,12,1,6.10256,332,7,0,0,0,0,0,0,1,1764
6,49,1,0,0,1,1,0,1,12,0,6.44572,333,1,1,0,0,0,0,0,0,36
7,47,1,0,0,1,1,0,1,12,0,6.62007,333,2,0,1,0,0,0,0,0,49
8,50,1,0,0,1,1,0,1,12,0,6.59987,333,3,0,0,1,0,0,0,0,64
9,46,1,0,0,1,1,0,1,12,0,6.63332,333,4,0,0,0,1,0,0,0,81
10,48,1,0,0,1,1,0,1,12,0,6.83518,333,5,0,0,0,0,1,0,0,100
11,48,1,0,0,1,1,0,1,12,0,6.99942,333,6,0,0,0,0,0,1,0,121
12,48,1,0,0,1,1,0,1,12,0,6.90776,333,7,0,0,0,0,0,0,1,144
35,50,1,1,1,0,1,0,0,5,0,6.33328,334,1,1,0,0,0,0,0,0,1225
36,51,1,1,1,0,1,0,0,5,0,5.85793,334,2,0,1,0,0,0,0,0,1296
37,51,1,1,1,0,1,0,0,5,0,6.39526,334,3,0,0,1,0,0,0,0,1369
38,50,1,1,1,0,1,0,0,5,0,6.10925,334,4,0,0,0,1,0,0,0,1444
39,43,1,1,1,0,1,0,0,5,0,6.10925,334,5,0,0,0,0,1,0,0,1521
40,51,1,1,1,0,1,0,0,5,0,6.10925,334,6,0,0,0,0,0,1,0,1600
41,49,1,1,1,0,1,0,0,5,0,6.39693,334,7,0,0,0,0,0,0,1,1681
24,42,0,0,1,1,1,1,0,16,0,6.39526,335,1,1,0,0,0,0,0,0,576
25,50,0,0,1,1,1,1,0,16,0,6.43615,335,2,0,1,0,0,0,0,0,625
26,47,0,0,1,1,1,1,0,16,0,6.49224,335,3,0,0,1,0,0,0,0,676
27,45,0,0,1,1,1,1,0,16,0,6.73102,335,4,0,0,0,1,0,0,0,729
28,49,0,0,1,1,1,1,0,16,0,6.74524,335,5,0,0,0,0,1,0,0,784
29,46,0,0,1,1,1,1,0,16,0,7.04229,335,6,0,0,0,0,0,1,0,841
30,48,0,0,1,1,1,1,0,16,0,7.09008,335,7,0,0,0,0,0,0,1,900
28,50,0,1,1,0,1,0,0,14,0,6.30992,336,1,1,0,0,0,0,0,0,784
29,49,1,0,1,0,1,0,0,14,0,6.53669,336,2,0,1,0,0,0,0,0,841
30,50,1,0,1,0,1,0,0,14,0,6.46147,336,3,0,0,1,0,0,0,0,900
31,48,1,0,1,0,1,0,0,14,0,6.57925,336,4,0,0,0,1,0,0,0,961
32,52,0,0,1,0,1,0,0,14,0,6.8977,336,5,0,0,0,0,1,0,0,1024
33,50,0,0,1,0,1,0,0,14,0,6.42487,336,6,0,0,0,0,0,1,0,1089
34,47,1,0,1,0,1,0,0,14,0,6.91473,336,7,0,0,0,0,0,0,1,1156
4,49,1,0,1,1,1,0,0,12,0,6.65286,337,1,1,0,0,0,0,0,0,16
5,52,0,0,1,1,1,0,0,12,0,6.77422,337,2,0,1,0,0,0,0,0,25
6,52,0,0,1,1,1,0,0,12,0,6.90776,337,3,0,0,1,0,0,0,0,36
7,50,0,0,1,1,1,0,0,12,0,6.96885,337,4,0,0,0,1,0,0,0,49
8,51,0,0,1,1,1,0,0,12,0,6.96224,337,5,0,0,0,0,1,0,0,64
9,50,0,0,1,1,1,0,0,12,0,7.10824,337,6,0,0,0,0,0,1,0,81
10,50,0,0,1,1,1,0,0,12,0,7.39326,337,7,0,0,0,0,0,0,1,100
9,49,1,0,0,1,0,1,1,12,0,5.98645,338,1,1,0,0,0,0,0,0,81
10,49,1,0,0,1,0,1,1,12,0,5.95584,338,2,0,1,0,0,0,0,0,100
11,49,1,0,0,1,0,1,1,12,0,6.18415,338,3,0,0,1,0,0,0,0,121
12,48,1,0,0,1,0,1,1,12,0,6.19236,338,4,0,0,0,1,0,0,0,144
13,47,1,0,0,1,0,1,1,12,0,6.62539,338,5,0,0,0,0,1,0,0,169
14,47,1,0,0,1,0,1,1,12,0,6.62007,338,6,0,0,0,0,0,1,0,196
15,47,1,0,0,1,0,1,1,12,0,6.80239,338,7,0,0,0,0,0,0,1,225
9,51,0,0,0,0,0,1,0,12,0,5.88332,339,1,1,0,0,0,0,0,0,81
10,50,0,0,0,0,0,1,0,12,0,5.8861,339,2,0,1,0,0,0,0,0,100
11,49,0,0,0,0,0,1,0,12,0,5.93489,339,3,0,0,1,0,0,0,0,121
12,48,0,0,0,0,0,1,0,12,0,6.07993,339,4,0,0,0,1,0,0,0,144
13,49,0,0,0,0,0,1,0,12,0,6.07993,339,5,0,0,0,0,1,0,0,169
14,47,0,0,0,0,0,1,0,12,0,6.08222,339,6,0,0,0,0,0,1,0,196
15,48,0,0,0,0,0,1,0,12,0,6.2634,339,7,0,0,0,0,0,0,1,225
28,23,0,0,0,1,1,0,1,12,0,6.57647,340,1,1,0,0,0,0,0,0,784
29,42,0,0,0,1,1,0,1,12,0,6.66441,340,2,0,1,0,0,0,0,0,841
30,47,0,0,0,1,1,0,1,12,0,6.73697,340,3,0,0,1,0,0,0,0,900
31,47,0,0,0,1,1,0,1,12,0,6.80793,340,4,0,0,0,1,0,0,0,961
32,47,0,0,0,1,1,0,1,12,0,6.80793,340,5,0,0,0,0,1,0,0,1024
33,47,0,0,0,1,1,0,1,12,0,6.91771,340,6,0,0,0,0,0,1,0,1089
34,47,0,0,0,1,1,0,1,12,0,7.04141,340,7,0,0,0,0,0,0,1,1156
7,48,0,0,0,1,1,0,0,17,0,6.90575,341,1,1,0,0,0,0,0,0,49
8,48,0,0,0,1,1,0,0,17,0,6.90575,341,2,0,1,0,0,0,0,0,64
9,49,0,0,0,1,1,0,0,17,0,7.24566,341,3,0,0,1,0,0,0,0,81
10,48,0,1,0,1,1,0,0,17,0,7.37776,341,4,0,0,0,1,0,0,0,100
11,49,0,1,0,1,1,0,0,17,0,7.47307,341,5,0,0,0,0,1,0,0,121
12,48,0,1,0,1,1,0,0,17,0,7.57558,341,6,0,0,0,0,0,1,0,144
13,49,0,1,0,1,1,0,0,17,0,7.67322,341,7,0,0,0,0,0,0,1,169
31,48,0,1,0,1,1,0,0,9,0,6.4552,342,1,1,0,0,0,0,0,0,961
32,48,0,1,0,1,1,0,0,9,0,6.5582,342,2,0,1,0,0,0,0,0,1024
33,47,0,1,0,1,1,0,0,9,0,6.66313,342,3,0,0,1,0,0,0,0,1089
34,48,0,1,0,1,1,0,1,9,0,6.84588,342,4,0,0,0,1,0,0,0,1156
35,48,0,1,0,1,1,0,0,9,0,6.9256,342,5,0,0,0,0,1,0,0,1225
36,48,0,1,0,1,1,0,0,9,0,7.13648,342,6,0,0,0,0,0,1,0,1296
37,47,0,1,0,1,1,0,0,9,0,7.27031,342,7,0,0,0,0,0,0,1,1369
27,45,0,1,0,1,1,0,0,12,0,6.90575,343,1,1,0,0,0,0,0,0,729
28,47,0,1,0,1,1,0,0,12,0,6.90575,343,2,0,1,0,0,0,0,0,784
29,46,0,1,0,1,1,0,1,12,0,7.18539,343,3,0,0,1,0,0,0,0,841
30,46,0,1,0,1,1,0,0,12,0,7.24423,343,4,0,0,0,1,0,0,0,900
31,46,0,1,0,1,1,0,0,12,0,7.31122,343,5,0,0,0,0,1,0,0,961
32,45,0,1,0,1,1,0,0,12,0,7.37588,343,6,0,0,0,0,0,1,0,1024
33,43,0,1,0,1,1,0,0,12,0,7.19519,343,7,0,0,0,0,0,0,1,1089
19,49,0,0,0,1,1,0,0,17,0,6.90575,344,1,1,0,0,0,0,0,0,361
20,46,0,1,0,1,1,0,0,17,0,6.90575,344,2,0,1,0,0,0,0,0,400
21,50,0,0,0,1,0,0,0,17,0,7.6009,344,3,0,0,1,0,0,0,0,441
22,47,0,0,0,1,0,0,0,17,0,7.71869,344,4,0,0,0,1,0,0,0,484
23,50,0,1,0,1,1,0,0,17,0,7.74066,344,5,0,0,0,0,1,0,0,529
24,49,0,1,0,1,1,0,0,17,0,7.6009,344,6,0,0,0,0,0,1,0,576
25,48,0,1,0,1,1,0,0,17,0,7.6811,344,7,0,0,0,0,0,0,1,625
17,49,0,1,0,1,1,0,1,11,1,6.16331,345,1,1,0,0,0,0,0,0,289
18,50,0,1,0,1,1,0,1,11,1,6.30992,345,2,0,1,0,0,0,0,0,324
19,50,0,1,0,1,1,0,1,11,1,6.30445,345,3,0,0,1,0,0,0,0,361
20,50,0,1,0,1,1,0,1,11,1,6.62007,345,4,0,0,0,1,0,0,0,400
21,49,0,1,0,1,1,0,1,11,1,6.47697,345,5,0,0,0,0,1,0,0,441
22,49,0,1,0,1,1,0,1,11,1,6.55108,345,6,0,0,0,0,0,1,0,484
23,49,0,1,0,1,1,0,1,11,1,6.47697,345,7,0,0,0,0,0,0,1,529
22,38,0,0,0,1,1,0,1,17,0,6.90575,346,1,1,0,0,0,0,0,0,484
23,44,0,0,0,1,1,0,1,17,0,6.90575,346,2,0,1,0,0,0,0,0,529
24,42,0,0,0,1,1,0,1,17,0,6.57925,346,3,0,0,1,0,0,0,0,576
25,37,0,0,0,1,1,0,1,17,0,7.04752,346,4,0,0,0,1,0,0,0,625
26,39,0,0,0,1,1,0,1,17,0,7.09008,346,5,0,0,0,0,1,0,0,676
27,36,0,0,0,1,1,0,1,17,0,7.32251,346,6,0,0,0,0,0,1,0,729
28,40,0,0,0,1,1,0,1,17,0,7.31322,346,7,0,0,0,0,0,0,1,784
18,38,0,0,0,0,1,0,0,17,0,6.77422,347,1,1,0,0,0,0,0,0,324
19,39,0,0,0,0,1,0,0,17,0,6.88755,347,2,0,1,0,0,0,0,0,361
20,36,0,0,0,0,1,0,0,17,0,6.90776,347,3,0,0,1,0,0,0,0,400
21,37,0,0,0,0,1,0,0,17,0,6.96508,347,4,0,0,0,1,0,0,0,441
22,39,0,0,0,0,1,0,0,17,0,6.95655,347,5,0,0,0,0,1,0,0,484
23,39,0,0,0,0,1,0,0,17,0,7.19669,347,6,0,0,0,0,0,1,0,529
24,36,0,0,0,0,1,0,0,17,0,7.1309,347,7,0,0,0,0,0,0,1,576
27,48,0,1,1,1,1,0,0,16,0,6.90575,348,1,1,0,0,0,0,0,0,729
28,47,0,1,1,1,1,0,0,16,0,6.90575,348,2,0,1,0,0,0,0,0,784
29,49,0,1,1,1,1,0,0,16,0,7.84385,348,3,0,0,1,0,0,0,0,841
30,48,0,1,1,1,1,0,0,16,0,7.93737,348,4,0,0,0,1,0,0,0,900
31,48,0,1,1,1,1,0,0,16,0,8.10168,348,5,0,0,0,0,1,0,0,961
32,35,0,1,1,1,1,0,0,16,0,7.91936,348,6,0,0,0,0,0,1,0,1024
33,25,0,1,1,1,0,0,0,16,0,8.02027,348,7,0,0,0,0,0,0,1,1089
3,51,1,0,1,1,1,0,0,12,0,6.13988,349,1,1,0,0,0,0,0,0,9
4,49,0,0,1,1,1,0,0,12,0,6.56667,349,2,0,1,0,0,0,0,0,16
5,50,0,0,1,1,1,0,0,12,0,6.65157,349,3,0,0,1,0,0,0,0,25
6,50,0,0,1,1,1,0,0,12,0,6.83303,349,4,0,0,0,1,0,0,0,36
7,49,0,0,1,1,1,0,0,12,0,6.97167,349,5,0,0,0,0,1,0,0,49
8,48,0,0,1,1,1,0,0,12,0,7.07834,349,6,0,0,0,0,0,1,0,64
9,49,0,0,1,1,1,0,0,12,0,7.19669,349,7,0,0,0,0,0,0,1,81
37,40,1,0,1,1,1,0,1,11,0,6.55108,350,1,1,0,0,0,0,0,0,1369
38,38,1,0,1,1,1,0,1,11,0,6.68711,350,2,0,1,0,0,0,0,0,1444
39,46,1,0,1,1,1,0,0,11,0,6.75227,350,3,0,0,1,0,0,0,0,1521
40,46,1,0,1,1,1,0,1,11,0,6.81344,350,4,0,0,0,1,0,0,0,1600
41,46,1,0,1,1,1,0,1,11,0,6.96035,350,5,0,0,0,0,1,0,0,1681
42,44,0,0,1,1,1,0,1,11,0,7.02019,350,6,0,0,0,0,0,1,0,1764
43,43,1,0,1,1,1,0,1,11,0,7.08171,350,7,0,0,0,0,0,0,1,1849
23,49,1,1,0,0,1,0,0,8,0,5.92693,351,1,1,0,0,0,0,0,0,529
24,49,1,1,0,0,1,0,0,8,0,5.99146,351,2,0,1,0,0,0,0,0,576
25,48,1,1,0,0,1,0,1,8,0,6.57368,351,3,0,0,1,0,0,0,0,625
26,51,1,1,0,0,1,0,1,8,0,6.66568,351,4,0,0,0,1,0,0,0,676
27,47,1,1,0,0,1,0,1,8,0,6.69703,351,5,0,0,0,0,1,0,0,729
28,44,1,1,0,0,1,0,1,8,0,6.82002,351,6,0,0,0,0,0,1,0,784
29,50,1,1,0,0,1,0,1,8,0,6.94505,351,7,0,0,0,0,0,0,1,841
5,50,0,0,1,1,1,0,0,14,0,6.43775,352,1,1,0,0,0,0,0,0,25
6,49,0,0,1,1,1,0,0,14,0,6.57368,352,2,0,1,0,0,0,0,0,36
7,49,0,0,1,1,1,0,0,14,0,6.65286,352,3,0,0,1,0,0,0,0,49
8,48,0,0,1,1,1,0,0,14,0,6.82655,352,4,0,0,0,1,0,0,0,64
9,49,0,0,1,1,1,0,0,14,0,6.90776,352,5,0,0,0,0,1,0,0,81
10,48,0,0,1,1,1,0,0,14,0,7.03615,352,6,0,0,0,0,0,1,0,100
11,48,0,0,1,1,1,0,0,14,0,7.04229,352,7,0,0,0,0,0,0,1,121
30,47,0,1,0,1,1,0,0,17,0,6.90575,353,1,1,0,0,0,0,0,0,900
31,48,0,1,0,1,1,0,0,17,0,6.90575,353,2,0,1,0,0,0,0,0,961
32,45,0,1,0,1,1,0,0,17,0,8.16052,353,3,0,0,1,0,0,0,0,1024
33,47,0,1,0,1,1,0,0,17,0,8.00637,353,4,0,0,0,1,0,0,0,1089
34,47,0,1,0,1,1,0,0,17,0,8.05516,353,5,0,0,0,0,1,0,0,1156
35,47,0,1,0,1,1,0,0,17,0,7.94591,353,6,0,0,0,0,0,1,0,1225
36,47,0,1,0,1,1,0,0,17,0,7.9831,353,7,0,0,0,0,0,0,1,1296
21,49,1,1,0,1,1,0,1,12,1,6.50429,354,1,1,0,0,0,0,0,0,441
22,47,1,1,0,1,1,0,1,12,1,6.55108,354,2,0,1,0,0,0,0,0,484
23,48,1,1,0,1,1,0,1,12,1,6.64509,354,3,0,0,1,0,0,0,0,529
24,49,1,1,0,1,1,0,1,12,1,6.64639,354,4,0,0,0,1,0,0,0,576
25,49,1,1,0,1,1,0,1,12,1,6.90776,354,5,0,0,0,0,1,0,0,625
26,46,1,1,0,1,1,0,1,12,1,7.01392,354,6,0,0,0,0,0,1,0,676
27,49,1,1,0,1,1,0,1,12,1,7.09008,354,7,0,0,0,0,0,0,1,729
7,47,0,0,1,1,1,0,0,12,0,5.76832,355,1,1,0,0,0,0,0,0,49
8,50,0,0,1,1,1,0,0,12,0,5.8999,355,2,0,1,0,0,0,0,0,64
9,50,1,0,1,1,1,0,1,12,0,6.608,355,3,0,0,1,0,0,0,0,81
10,51,1,0,1,1,1,0,1,12,0,6.84588,355,4,0,0,0,1,0,0,0,100
11,49,1,0,1,1,1,0,0,12,0,6.08677,355,5,0,0,0,0,1,0,0,121
12,51,1,0,0,0,1,0,0,12,0,6.30992,355,6,0,0,0,0,0,1,0,144
13,51,1,0,0,0,1,0,0,12,0,6.30992,355,7,0,0,0,0,0,0,1,169
4,50,1,1,0,1,1,0,0,12,0,6.39024,356,1,1,0,0,0,0,0,0,16
5,50,1,1,0,1,1,0,0,12,0,6.49072,356,2,0,1,0,0,0,0,0,25
6,50,1,1,0,1,1,0,0,12,0,6.61874,356,3,0,0,1,0,0,0,0,36
7,50,1,1,0,1,1,0,0,12,0,6.80572,356,4,0,0,0,1,0,0,0,49
8,50,1,1,0,1,1,0,0,12,0,6.90375,356,5,0,0,0,0,1,0,0,64
9,51,1,1,0,1,1,0,0,12,0,6.98101,356,6,0,0,0,0,0,1,0,81
10,50,1,1,0,1,1,0,0,12,0,7.06219,356,7,0,0,0,0,0,0,1,100
16,44,1,1,0,1,1,0,1,12,0,6.34564,357,1,1,0,0,0,0,0,0,256
17,49,1,1,0,1,1,0,1,12,0,6.51471,357,2,0,1,0,0,0,0,0,289
18,46,1,1,0,1,1,0,1,12,0,6.57925,357,3,0,0,1,0,0,0,0,324
19,48,1,1,0,1,1,0,1,12,0,6.63332,357,4,0,0,0,1,0,0,0,361
20,48,1,1,0,1,1,0,1,12,0,6.80239,357,5,0,0,0,0,1,0,0,400
21,48,1,1,0,1,1,0,1,12,0,6.88755,357,6,0,0,0,0,0,1,0,441
22,48,1,1,0,1,1,0,1,12,0,7.0076,357,7,0,0,0,0,0,0,1,484
16,40,0,0,0,0,1,0,1,16,0,6.49072,358,1,1,0,0,0,0,0,0,256
17,36,0,0,0,0,1,0,1,16,0,6.51471,358,2,0,1,0,0,0,0,0,289
18,39,0,0,0,0,1,0,0,16,0,6.55108,358,3,0,0,1,0,0,0,0,324
19,35,0,0,0,0,1,0,1,16,0,6.70808,358,4,0,0,0,1,0,0,0,361
20,38,0,0,0,0,1,0,1,16,0,6.82002,358,5,0,0,0,0,1,0,0,400
21,37,0,0,0,0,1,0,1,16,0,6.4599,358,6,0,0,0,0,0,1,0,441
22,36,0,0,0,0,1,0,1,16,0,6.99118,358,7,0,0,0,0,0,0,1,484
36,48,1,1,0,0,1,0,1,10,0,5.98141,359,1,1,0,0,0,0,0,0,1296
37,49,1,1,0,0,1,0,1,10,0,5.98141,359,2,0,1,0,0,0,0,0,1369
38,40,1,1,0,0,1,0,1,10,0,6.10925,359,3,0,0,1,0,0,0,0,1444
39,48,1,1,0,0,1,0,1,10,0,6.21461,359,4,0,0,0,1,0,0,0,1521
40,49,1,1,0,0,1,0,1,10,0,6.25767,359,5,0,0,0,0,1,0,0,1600
41,39,1,1,0,0,1,0,1,10,0,6.32436,359,6,0,0,0,0,0,1,0,1681
42,48,1,1,0,0,1,0,1,10,0,6.43294,359,7,0,0,0,0,0,0,1,1764
28,48,0,1,0,1,1,0,0,12,0,6.90575,360,1,1,0,0,0,0,0,0,784
29,48,0,1,0,1,1,0,0,12,0,6.90575,360,2,0,1,0,0,0,0,0,841
30,49,0,1,0,1,1,0,0,12,0,7.24423,360,3,0,0,1,0,0,0,0,900
31,48,0,1,0,1,1,0,0,12,0,6.95655,360,4,0,0,0,1,0,0,0,961
32,47,0,1,0,1,1,0,0,12,0,7.00307,360,5,0,0,0,0,1,0,0,1024
33,46,0,1,0,1,1,0,0,12,0,7.17319,360,6,0,0,0,0,0,1,0,1089
34,48,0,1,0,1,1,0,0,12,0,7.1309,360,7,0,0,0,0,0,0,1,1156
5,49,0,0,0,1,0,1,0,17,0,5.4161,361,1,1,0,0,0,0,0,0,25
6,52,0,0,0,1,0,1,0,17,0,5.48064,361,2,0,1,0,0,0,0,0,36
7,20,0,0,0,1,0,1,0,17,0,6.21461,361,3,0,0,1,0,0,0,0,49
8,50,0,0,0,1,0,1,0,17,0,6.25383,361,4,0,0,0,1,0,0,0,64
9,49,0,0,0,1,0,1,0,17,0,6.34388,361,5,0,0,0,0,1,0,0,81
10,48,0,0,1,1,0,1,0,17,0,7.17012,361,6,0,0,0,0,0,1,0,100
11,51,0,0,1,1,0,1,0,17,0,7.21671,361,7,0,0,0,0,0,0,1,121
20,52,1,0,1,0,1,0,0,10,0,6.58617,362,1,1,0,0,0,0,0,0,400
21,52,1,0,1,0,1,0,0,10,0,6.66185,362,2,0,1,0,0,0,0,0,441
22,51,1,0,1,0,1,0,0,10,0,6.81344,362,3,0,0,1,0,0,0,0,484
23,51,1,0,1,0,1,0,0,10,0,6.86171,362,4,0,0,0,1,0,0,0,529
24,52,1,0,1,0,1,0,0,10,0,7.06902,362,5,0,0,0,0,1,0,0,576
25,52,1,0,1,0,1,0,0,10,0,7.0775,362,6,0,0,0,0,0,1,0,625
26,51,1,0,1,0,1,0,0,10,0,7.1107,362,7,0,0,0,0,0,0,1,676
15,49,1,1,0,0,1,0,1,12,0,6.12249,363,1,1,0,0,0,0,0,0,225
16,49,1,1,0,0,1,0,1,12,0,6.16542,363,2,0,1,0,0,0,0,0,256
17,49,1,1,0,0,1,0,1,12,0,6.21661,363,3,0,0,1,0,0,0,0,289
18,42,1,1,0,0,1,0,1,12,0,6.56526,363,4,0,0,0,1,0,0,0,324
19,34,1,1,0,0,1,0,1,12,0,6.62007,363,5,0,0,0,0,1,0,0,361
20,47,1,1,0,0,1,0,1,12,0,6.69332,363,6,0,0,0,0,0,1,0,400
21,47,1,0,0,0,1,0,1,12,0,6.80239,363,7,0,0,0,0,0,0,1,441
20,49,0,1,0,1,0,1,0,13,0,6.43775,364,1,1,0,0,0,0,0,0,400
21,47,0,1,0,1,0,1,0,13,0,6.39693,364,2,0,1,0,0,0,0,0,441
22,48,0,1,0,1,0,1,0,13,0,6.4708,364,3,0,0,1,0,0,0,0,484
