"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","UGA","Uganda","2014","2014",1.58354,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","UGA","Uganda","2015","2015",1.50755,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","UGA","Uganda","2016","2016",1.17544,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40030","Middle income countries","1999","1999",4.82413,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40030","Middle income countries","2000","2000",4.78833,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40030","Middle income countries","2001","2001",4.59508,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40030","Middle income countries","2002","2002",4.48445,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40030","Middle income countries","2003","2003",4.17899,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40030","Middle income countries","2004","2004",4.24643,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40030","Middle income countries","2005","2005",4.29308,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40030","Middle income countries","2006","2006",4.42099,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40030","Middle income countries","2007","2007",4.23956,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40030","Middle income countries","2008","2008",4.3129,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40030","Middle income countries","2009","2009",4.02101,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40030","Middle income countries","2010","2010",3.89838,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40030","Middle income countries","2011","2011",3.72194,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40030","Middle income countries","2012","2012",3.47968,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40030","Middle income countries","2013","2013",3.25696,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40030","Middle income countries","2014","2014",3.07268,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40030","Middle income countries","2015","2015",2.85109,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40030","Middle income countries","2016","2016",2.81006,,
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40500","North America and Western Europe","2006","2006",3.13619,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40500","North America and Western Europe","2007","2007",3.1519,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40500","North America and Western Europe","2008","2008",3.04607,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40500","North America and Western Europe","2009","2009",2.92817,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40500","North America and Western Europe","2010","2010",2.86241,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40500","North America and Western Europe","2011","2011",2.79998,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40500","North America and Western Europe","2012","2012",2.63907,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40500","North America and Western Europe","2013","2013",2.49525,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40500","North America and Western Europe","2014","2014",2.3178,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40500","North America and Western Europe","2015","2015",2.35393,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40500","North America and Western Europe","2016","2016",2.25736,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40041","High income countries","2004","2004",3.23527,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40041","High income countries","2005","2005",3.20925,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40041","High income countries","2006","2006",3.1254,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40041","High income countries","2007","2007",3.11945,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40041","High income countries","2008","2008",3.05406,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40041","High income countries","2009","2009",2.88784,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40041","High income countries","2010","2010",2.82922,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40041","High income countries","2011","2011",2.77677,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40041","High income countries","2012","2012",2.62224,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40041","High income countries","2013","2013",2.53031,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40041","High income countries","2014","2014",2.34526,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40041","High income countries","2015","2015",2.40734,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40041","High income countries","2016","2016",2.3528,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40041","High income countries","2006","2006",3.57951,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40041","High income countries","2007","2007",3.5829,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40041","High income countries","2008","2008",3.53679,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40041","High income countries","2009","2009",3.30946,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40041","High income countries","2010","2010",3.26567,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40041","High income countries","2011","2011",3.2038,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40041","High income countries","2012","2012",3.01126,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40041","High income countries","2013","2013",2.92532,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40041","High income countries","2014","2014",2.70204,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40041","High income countries","2015","2015",2.78908,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40041","High income countries","2016","2016",2.7369,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40530","Central and Eastern Europe","1998","1998",1.41901,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40530","Central and Eastern Europe","1999","1999",1.43535,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40530","Central and Eastern Europe","2000","2000",1.41451,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40530","Central and Eastern Europe","2001","2001",1.37388,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40530","Central and Eastern Europe","2002","2002",1.30706,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40530","Central and Eastern Europe","2003","2003",1.27771,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40530","Central and Eastern Europe","2004","2004",1.26896,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40530","Central and Eastern Europe","2005","2005",1.29869,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40530","Central and Eastern Europe","2006","2006",1.39552,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40530","Central and Eastern Europe","2007","2007",1.29626,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40530","Central and Eastern Europe","2008","2008",1.35808,,
